,person_id,age,sex,household_id,workplace_id,district_id,economic_status,school_goers
638174,638174,25,Male,158447000.0,6_subsistence_ag_615,6,subsistence_ag,0
394279,394279,17,Male,97386000.0,54_student_40,54,student,1
452423,452423,28,Female,111149000.0,57_education_1,57,education,0
136784,136784,20,Female,34206000.0,13_student_17,13,student,0
638975,638975,3,Female,158638000.0,none,7,inactive,0
288349,288349,16,Female,71647000.0,31_student_77,31,student,1
56536,56536,42,Male,14413000.0,5_student_59,5,student,0
382967,382967,3,Female,94794000.0,none,53,inactive,0
388882,388882,5,Male,96197000.0,none,54,inactive,0
431639,431639,5,Female,105924000.0,none,58,inactive,0
210034,210034,4,Male,52603000.0,none,21,inactive,0
596990,596990,1,Female,147775000.0,none,2,inactive,0
554266,554266,18,Male,136650000.0,2_student_603,2,student,1
205211,205211,11,Male,51392000.0,none,20,inactive,0
244113,244113,6,Female,61212000.0,none,26,inactive,0
511230,511230,56,Male,125543000.0,37_subsistence_ag_434,37,subsistence_ag,0
312469,312469,1,Female,77794000.0,none,39,inactive,0
116538,116538,15,Male,29325000.0,10_student_50,10,student,1
147729,147729,10,Female,36965000.0,14_student_46,14,student,1
377511,377511,22,Female,93246000.0,52_student_10,52,student,1
41237,41237,2,Male,10641000.0,none,3,inactive,0
137137,137137,3,Female,34302000.0,none,13,inactive,0
143305,143305,9,Male,35884000.0,none,13,inactive,0
452307,452307,29,Female,111115000.0,none,57,unemployed_not_ag,0
164625,164625,12,Male,40972000.0,none,16,inactive,0
308676,308676,52,Female,76781000.0,26_informal_petty_trade_3,26,informal_petty_trade,0
181028,181028,29,Male,45110000.0,18_informal_petty_trade_47,18,informal_petty_trade,0
465312,465312,11,Female,114457000.0,32_student_4,32,student,1
632513,632513,33,Male,156910000.0,2_informal_petty_trade_207,2,informal_petty_trade,0
194411,194411,36,Female,48638000.0,19_student_51,19,student,0
254447,254447,31,Male,63641000.0,27_subsistence_ag_608,27,subsistence_ag,0
96149,96149,5,Female,23967000.0,none,8,inactive,0
317713,317713,36,Female,79057000.0,39_student_66,39,student,0
626365,626365,16,Female,155223000.0,2_student_223,2,student,1
133579,133579,82,Female,33428000.0,12_student_44,12,student,0
365897,365897,38,Male,90500000.0,49_informal_petty_trade_15,49,informal_petty_trade,0
240829,240829,3,Male,60404000.0,none,26,inactive,0
611380,611380,28,Male,151448000.0,2_informal_petty_trade_132,2,informal_petty_trade,0
457092,457092,18,Female,112410000.0,60_student_20,60,student,1
12523,12523,0,Female,3424000.0,none,1,inactive,0
17247,17247,46,Male,4675000.0,1_education_9,1,education,0
612567,612567,4,Male,151750000.0,none,2,inactive,0
65456,65456,6,Female,16417000.0,none,6,inactive,0
220630,220630,10,Female,55312000.0,22_student_6,22,student,1
254160,254160,17,Male,63580000.0,27_student_103,27,student,1
310458,310458,3,Female,77250000.0,none,26,inactive,0
646001,646001,15,Female,160300000.0,36_student_17,36,student,1
136589,136589,11,Male,34155000.0,13_student_67,13,student,1
60177,60177,14,Male,15248000.0,5_student_35,5,student,1
285255,285255,35,Female,70910000.0,31_subsistence_ag_360,31,subsistence_ag,0
254679,254679,8,Female,63693000.0,none,27,inactive,0
589413,589413,62,Male,145787000.0,2_student_311,2,student,0
205321,205321,16,Male,51415000.0,20_student_18,20,student,1
185464,185464,13,Male,46285000.0,18_student_18,18,student,1
454111,454111,68,Female,111595000.0,57_student_81,57,student,0
445147,445147,20,Female,109264000.0,none,56,unemployed_not_ag,0
445784,445784,53,Male,109424000.0,56_manu_mining_trades_23,56,manu_mining_trades,0
417841,417841,8,Female,102777000.0,none,57,inactive,0
501086,501086,8,Female,123173000.0,none,36,inactive,0
171767,171767,40,Male,42697000.0,10_service_retail_11,10,service_retail,0
526921,526921,19,Male,129139000.0,none,36,unemployed_not_ag,0
15804,15804,20,Female,4309000.0,1_student_22,1,student,1
199593,199593,8,Male,49985000.0,none,20,inactive,0
29769,29769,10,Male,7858000.0,1_student_231,1,student,1
161523,161523,10,Female,40250000.0,16_student_6,16,student,1
569291,569291,24,Male,140577000.0,2_student_161,2,student,1
591370,591370,1,Male,146277000.0,none,2,inactive,0
606056,606056,39,Female,150080000.0,none,2,unemployed_not_ag,0
53704,53704,0,Male,13722000.0,none,5,inactive,0
498988,498988,22,Male,122650000.0,none,36,unemployed_not_ag,0
357777,357777,5,Female,88526000.0,none,50,inactive,0
378436,378436,9,Female,93483000.0,none,48,inactive,0
380754,380754,8,Male,94196000.0,none,46,inactive,0
210820,210820,30,Female,52820000.0,21_subsistence_ag_585,21,subsistence_ag,0
135837,135837,42,Male,33960000.0,13_subsistence_ag_67,13,subsistence_ag,0
173574,173574,72,Male,43172000.0,17_student_33,17,student,0
562226,562226,7,Female,138833000.0,none,2,inactive,0
7509,7509,19,Male,2109000.0,none,1,unemployed_not_ag,0
219089,219089,15,Female,54911000.0,22_subsistence_ag_178,22,subsistence_ag,0
313664,313664,6,Female,78101000.0,none,39,inactive,0
307557,307557,10,Male,76503000.0,26_student_36,26,student,1
367760,367760,27,Female,90938000.0,49_student_24,49,student,0
307650,307650,40,Male,76525000.0,26_office_worker_2,26,office_worker,0
341357,341357,29,Male,84471000.0,none,45,unemployed_not_ag,0
176003,176003,28,Female,43816000.0,17_subsistence_ag_119,17,subsistence_ag,0
433602,433602,35,Male,106358000.0,58_informal_petty_trade_7,58,informal_petty_trade,0
250146,250146,15,Male,62636000.0,27_subsistence_ag_382,27,subsistence_ag,0
84733,84733,12,Male,21088000.0,7_student_55,7,student,1
159086,159086,5,Female,39642000.0,none,15,inactive,0
11568,11568,52,Female,3175000.0,1_student_187,1,student,0
72792,72792,10,Male,18228000.0,6_student_64,6,student,1
206069,206069,7,Female,51589000.0,none,21,inactive,0
246935,246935,15,Male,61885000.0,27_student_75,27,student,1
146949,146949,5,Female,36772000.0,none,14,inactive,0
70225,70225,32,Female,17586000.0,6_office_worker_1,6,office_worker,0
489971,489971,3,Male,120354000.0,none,35,inactive,0
147842,147842,3,Male,36991000.0,none,14,inactive,0
197496,197496,60,Male,49440000.0,19_subsistence_ag_134,19,subsistence_ag,0
475345,475345,0,Male,116838000.0,none,33,inactive,0
404233,404233,26,Female,99593000.0,55_subsistence_ag_43,55,subsistence_ag,0
195089,195089,15,Male,48818000.0,19_student_12,19,student,1
563161,563161,36,Female,139060000.0,2_student_378,2,student,0
60791,60791,23,Female,15381000.0,5_service_retail_1,5,service_retail,0
493888,493888,1,Female,121349000.0,none,35,inactive,0
379814,379814,3,Female,93889000.0,none,46,inactive,0
616574,616574,42,Male,152752000.0,2_transport_sector_52,2,transport_sector,0
226615,226615,30,Male,56820000.0,none,23,unemployed_not_ag,0
367189,367189,8,Male,90792000.0,none,49,inactive,0
463069,463069,7,Female,113920000.0,none,32,inactive,0
309918,309918,25,Male,77115000.0,26_manu_mining_trades_46,26,manu_mining_trades,0
506057,506057,34,Male,124339000.0,36_subsistence_ag_394,36,subsistence_ag,0
493375,493375,11,Male,121216000.0,35_student_14,35,student,1
337656,337656,29,Female,83603000.0,44_subsistence_ag_123,44,subsistence_ag,0
48339,48339,7,Female,12397000.0,none,4,inactive,0
233946,233946,7,Male,58653000.0,none,19,inactive,0
626576,626576,1,Male,155274000.0,none,2,inactive,0
126923,126923,4,Female,31842000.0,none,11,inactive,0
640906,640906,7,Female,159109000.0,none,23,inactive,0
3962,3962,22,Female,1135000.0,1_other_20,1,other,0
585665,585665,34,Female,144834000.0,2_student_711,2,student,0
79224,79224,28,Male,19780000.0,7_transport_sector_3,7,transport_sector,0
648400,648400,30,Male,160630000.0,7_education_9,7,education,0
29415,29415,8,Female,7764000.0,none,1,inactive,0
332759,332759,63,Female,82508000.0,43_subsistence_ag_50,43,subsistence_ag,0
195210,195210,20,Female,48848000.0,none,19,unemployed_not_ag,0
343262,343262,66,Female,84951000.0,45_other_1,45,other,0
15929,15929,1,Male,4342000.0,none,1,inactive,0
513057,513057,0,Female,125944000.0,none,37,inactive,0
418373,418373,27,Female,102905000.0,57_subsistence_ag_62,57,subsistence_ag,0
154612,154612,21,Female,38554000.0,14_subsistence_ag_397,14,subsistence_ag,0
40119,40119,9,Female,10392000.0,none,3,inactive,0
108223,108223,51,Male,27145000.0,7_informal_petty_trade_5,7,informal_petty_trade,0
377863,377863,7,Male,93338000.0,none,52,inactive,0
97145,97145,11,Male,24237000.0,8_student_31,8,student,1
405930,405930,34,Male,99971000.0,55_subsistence_ag_533,55,subsistence_ag,0
639383,639383,30,Male,158732000.0,none,7,unemployed_not_ag,0
31784,31784,31,Male,8390000.0,1_other_20,1,other,0
305221,305221,1,Male,75871000.0,none,26,inactive,0
251967,251967,25,Female,63067000.0,27_subsistence_ag_300,27,subsistence_ag,0
559662,559662,2,Male,138066000.0,none,2,inactive,0
537474,537474,32,Female,131981000.0,none,2,unemployed_not_ag,0
127461,127461,33,Male,31963000.0,11_subsistence_ag_152,11,subsistence_ag,0
410298,410298,13,Male,100940000.0,55_student_22,55,student,1
625083,625083,12,Female,154890000.0,2_student_341,2,student,1
251326,251326,14,Male,62902000.0,27_student_48,27,student,1
364780,364780,18,Female,90209000.0,48_healthcare_social_work_1,48,healthcare_social_work,0
364000,364000,17,Female,89997000.0,48_subsistence_ag_20,48,subsistence_ag,0
17820,17820,12,Male,4819000.0,1_student_13,1,student,1
505199,505199,18,Male,124136000.0,36_student_16,36,student,1
286180,286180,12,Male,71132000.0,31_student_57,31,student,1
